"","","Truqui","","","827","827"
"","","Natterer","","","GeMo2222130934E","GeMo2222126431L"
"5-14-1979","","Intercepted at Beltsville","","","7262486","2323634"
"9/26/2007","","R. Segura & M. Martinez","","","7263411","2324529"
"8-1-1978","","Schuster, R.O.","","","7261966","2323378"
"6-14-2023","","J. Pirkl","","","GeMo25111835889E","GeMo25111828538L"
"","","","","","7266092","Loc.13094L"
"1-10-1927","","F.H.B.","","","Loc.13094L","Loc.13094L"
"4-18-1932","","","","","5859","5859"
"5-19-1942","","McMullen and Lyle","","","5912","5912"
"4-30-1956","","Miller, D.A.","","","5913","5913"
"9-5-1973","","","","","5919","5919"
"8-4-2008","","Plant Quarantine, Mayaguez Puerto Rico","","","GeMo2371332625E","Loc.13094L"
"4-29-2012","","Plant Quarantine, San Juan Air Puerto Rico","","","GeMo2371332632E","Loc.13094L"
"7-24-2012","","Plant Quarantine, San Juan Air Puerto Rico","","","GeMo2371432673E","Loc.13094L"
"3-3-2014","","Plant Quarantine, San Juan Sea Puerto Rico","","","GeMo2371432641E","Loc.13094L"
"6-17-1999","","R.E. Woodruff","","","GeMo2562635649E","GeMo2562628322L"
"5/16/1992","5/23/1992","R. Turnbow & M.C. Thomas","","","7265592","2325756"
"4-14-1992","","M.A. Ivie","","","5261277","2324333"
"10-23-1946","","Howard, R.A.","","","Loc.12920L","Loc.12920L"
"5/10/1985","","Wappes J.E.","","","Loc.6433L","Loc.6433L"
"","","Sallé","","","7266247","2326044"
"8-22-1988","","Ivie, M.A., T.K. Philips, and K.A. Johnson","thorn scrub","","5261284","2324340"
"5/18/1992","","R. Turnbow & M.C. Thomas","","","7265589","2325753"
"5/21/1992","","R. Turnbow & M.C. Thomas","","","7265590","2325754"
"5/18/1992","","R. Turnbow & M.C. Thomas","","","7265595","2325757"
"6/1/1992","6/5/1992","R. Turnbow & M.C. Thomas","","","7265593","2325757"
"","","Rawlins J.E. & Young C.W","","","Loc.8651L","Loc.8651L"
"8-9-1978","","Schuster, R.O.","","","7261965","2323377"
"9-9-1969","","","","","Loc.9536L","Loc.9536L"
"","","Intercepted in Washington D.C.","","","7262594","2322337"
"","","Not Published","","","7260167","2322337"
"7-3-1979","","Intercepted in Miami, FL","","","Loc.8470L","Loc.8470L"
"8-25-2017","","USDA Plant Quarantine, Tampa FL","","","GeMo2372032731E","Loc.8470L"
"","","","","","7264981","2325450"
"","","H. Borgtoft Pedersen","","1991","Loc.9435L","Loc.9435L"
"11-1-1986","11-30-1986","G. Onore","","","Loc.9425L","Loc.9425L"
"7-1-1987","7/31/1987","G. Onore","","","Loc.9426L","Loc.9426L"
"1-1-1988","1/31/1988","G. Onore","","","Loc.9427L","Loc.9427L"
"1/19/1989","","C.D. Johnson","","","Loc.6855L","Loc.6855L"
"8-30-1983","","C.D. Johnson","","","Loc.6844L","Loc.6844L"
"2-7-1999","","G.E. Morse","","","7262817","2323771"
"1/12/1989","","C.D. Johnson","","","7268151","Loc.6857L"
"1-17-1989","","C.D. Johnson","","","Loc.8471L","Loc.8471L"
"9-1-1983","","C.D. Johnson","","","Loc.5696L","Loc.5696L"
"8-31-1983","","C.D. Johnson","","","Loc.2790L","Loc.2790L"
"8-31-1983","","C.D. Johnson","","","Loc.11415L","Loc.11415L"
"8-31-1983","","","","","Loc.13418L","Loc.13418L"
"1-20-1989","","C.D. Johnson","","","Loc.16285L","Loc.16285L"
"1-18-1989","","C.D. Johnson","","","Loc.4842L","Loc.4842L"
"1/18/1989","","C.D. Johnson","","","Loc.6852L","Loc.6852L"
"8/30/1983","","C.D. Johnson","","","Loc.6847L","Loc.6847L"
"6/27/1984","","C.D. Johnson","","","Loc.5700L","Loc.5700L"
"8/21/2018","","Mariana Camacho-Erazo","Bosque deciduo","","GeMo19101727110E","GeMo19101723476L"
"8/21/2018","","Mariana Camacho-Erazo","Bosque deciduo","","GeMo19101727113E","GeMo19101723479L"
"8/21/2018","","Mariana Camacho-Erazo","Bosque deciduo","","GeMo19101727114E","GeMo19101723480L"
"8/21/2018","","Mariana Camacho-Erazo","Bosque deciduo","","GeMo19101727140E","GeMo19101723506L"
"9/19/2018","","Mariana Camacho-Erazo","Bosque deciduo","","GeMo19101727117E","GeMo19101723483L"
"9/19/2018","","Mariana Camacho-Erazo","Bosque deciduo","","GeMo19101727142E","GeMo19101723508L"
"9/19/2018","","Mariana Camacho-Erazo","Bosque deciduo","","GeMo19101727144E","GeMo19101723510L"
"8/21/2018","","Mariana Camacho-Erazo","","","GeMo2291931159E","GeMo2291926568L"
"5-10-1985","7-14-1985","S. & J. Peck","thorn scrub","","3373","3373"
"1-24-1989","","","arid zone, grass and Bursera forest","","3363","3363"
"1-24-1989","","S. Peck","","","3364","3364"
"3-22-1996","","S. Peck","","","3412","3412"
"2-5-1964","","Ashlock, P.D.","","","3384","3384"
"3-21-1989","3-28-1989","Peck and Sinclair","","","3366","3366"
"3-20-1989","3-28-1989","S. Peck","","","3341","3341"
"10/1/1964","10/31/1964","Leleup N. & J.","","","Loc.19289L","Loc.19289L"
"11/1/1964","11/30/1964","Leleup N. & J.","","","Loc.19285L","Loc.19285L"
"3-12-1992","3-23-1992","Peck & Cook","arid","","3429","3429"
"6-19-1991","","S. Peck","","","3370","3370"
"8-13-1970","","Silberglied, R.","","","7262265","2323528"
"3-7-1992","3-30-1992","S. Peck","transitional zone forest","","3380","3380"
"1-22-1964","1-24-1964","Ashlock, P.D.","Scalesia forest","","3389","3389"
"6-1-1991","6-30-1991","S. Peck","arid","","3376","3376"
"4-9-1985","","S. Peck","arid zone","","3413","3413"
"3-1-1989","3-30-1989","Peck","","","3354","3354"
"1-23-1989","","S. Abedrabbo","","","3405","3405"
"7/2/1984","","C.D. Johnson","","","Loc.8478L","Loc.8478L"
"10-1-1922","10-31-1922","Not published","","","Loc.9071L","Loc.9071L"
"6/24/1984","","C.D. Johnson","","","Loc.4144L","Loc.4144L"
"9-27-1918","","Perrine, N.; intercepted in Washington D.C.","","","Loc.10891L","Loc.10891L"
"3/4/1964","","Ashlock, P.D.","","","Loc.5703L","Loc.5703L"
"7-1-1980","7-31-1980","Manley","","","Loc.4460L","Loc.4460L"
"9-7-1983","","C.D. Johnson","","","Loc.4464L","Loc.4464L"
"7-3-1984","","C.D. Johnson","","","Loc.6438L","Loc.6438L"
"6-29-1984","","C.D. Johnson","","","Loc.5237L","Loc.5237L"
"1/17/1989","","C.D. Johnson","","","Loc.3508L","Loc.3508L"
"1-16-1989","","C.D. Johnson","","","Loc.14104L","Loc.14104L"
"1/16/1989","","C.D. Johnson","","","Loc.16617L","Loc.16617L"
"7-2-1984","","C.D. Johnson","","","Loc.6437L","Loc.6437L"
"7-2-1984","","C.D. Johnson","","","Loc.5239L","Loc.5239L"
"7/2/1984","","C.D. Johnson","","","7826","7826"
"9-7-1983","","C.D. Johnson","","","Loc.5235L","Loc.5235L"
"1/14/1989","","C.D. Johnson","","","Loc.4844L","Loc.4844L"
"1/15/1989","","C.D. Johnson","","","Loc.5245L","Loc.5245L"
"1/24/1989","","C.D. Johnson","","","Loc.6866L","Loc.6866L"
"","","Not published","","","7597","7597"
"1/12/1989","","C.D. Johnson","","","Loc.5143L","Loc.5143L"
"6-9-1976","","Peck, S. & J. Peck","","","Loc.6925L","Loc.6925L"
"6-15-2001","","G. Fédière","","","7266850","2326450"
"","","Not published","","May and June","7267599","2326975"
"5-6-2002","","Fédière, G.","","","7261201","2322927"
"5-7-2002","","Fédière, G.","","","7261534","2323113"
"5-8-2002","","Fédière, G.","","","7261535","2323114"
"2-22-2002","","Fédière, G.","","","7261538","2323116"
"12/18/2002","","G. Fédière","","","7266824","2322925"
"2-19-2003","","G. Fédière","","","7266875","2322925"
"5-7-2002","","Fédière, G.","","","7260985","2322820"
"12/12/2002","","G. Fédière","","","7266825","2326433"
"10-18-2001","","Fédière, G.","","","7263227","2324072"
"5-8-2002","","Fédière, G.","","","7261537","2322926"
"7-9-1933","","W. Wittmer","","","GeMo2412835189E","GeMo2412828046L"
"","","Lundstedt","","","7266172","4227"
"","","Reitter","","","4227","4227"
"11-2-2016","","USDA Plant Quarantine, Honolulu HI","","","GeMo23101034203E","2323099"
"3-23-1993","4-4-1993","G. Couturier","","","7266826","2326434"
"12-22-2000","","Fédière, G.","","","7263229","2323117"
"3-22-2002","","Fédière, G.","","","7263220","2324069"
"10-28-2001","","Fédière, G.","","","7263222","2324070"
"5-23-1997","","Ulrich, W.","","","7260984","2322819"
"","","Not published","","","Loc.11179L","Loc.11179L"
"","","Not published","","","Loc.11180L","Loc.11180L"
"6-3-1929","","","","","Loc.9538L","Loc.9538L"
"6-20-1968","","C.D. Johnson","","","Loc.13424L","Loc.13424L"
"5-27-1958","","L.J. Bottimer","","","Loc.13423L","Loc.13423L"
"","","Interception","","","Loc.4289L","Loc.4289L"
"","","Plant quarantine","","","7804","7804"
"10-10-1949","","Ward, J.L.","","","Loc.3509L","Loc.3509L"
"1-1-2011","","USDA Plant Quarantine, Dallas/Ft Worth TX","","","GeMo2391133281E","7804"
"1-9-2011","","USDA Plant Quarantine, Dallas/Ft Worth TX","","","GeMo239633149E","Loc.4289L"
"1-9-2011","","USDA Plant Quarantine, Dallas/Ft Worth TX","","","GeMo2310233977E","7804"
"1-16-2012","","USDA Plant Quarantine, Dulles VA","","","GeMo2372032759E","Loc.3509L"
"10-2-2013","","USDA Plant Quarantine, JKF NY","","","GeMo2371832710E","Loc.3509L"
"12-29-2014","","USDA Plant Quarantine, JKF NY","","","GeMo2371432679E","Loc.3509L"
"9-21-2015","","USDA Plant Quarantine, S.F. CA","","","GeMo2372032770E","Loc.3509L"
"9-24-2015","","USDA Plant Quarantine, Atlanta GA","","","GeMo2372032767E","Loc.3509L"
"9-29-2015","","USDA Plant Quarantine, Atlanta GA","","","GeMo2371432657E","Loc.3509L"
"12-2-2015","","USDA Plant Quarantine, S.F. CA","","","GeMo2372032736E","Loc.3509L"
"12-9-2015","","USDA Plant Quarantine, S.F. CA","","","GeMo2372032769E","Loc.3509L"
"12-13-2015","","USDA Plant Quarantine, Atlanta GA","","","GeMo2391833514E","Loc.3509L"
"12-14-2015","","USDA Plant Quarantine, S.F. CA","","","GeMo2371432647E","Loc.3509L"
"12-26-2015","","USDA Plant Quarantine, Atlanta GA","","","GeMo2371332635E","Loc.3509L"
"12-27-2015","","USDA Plant Quarantine, S.F. CA","","","GeMo2371432648E","Loc.3509L"
"12-29-2015","","USDA Plant Quarantine, Atlanta GA","","","GeMo2371432680E","Loc.3509L"
"2-1-2016","","USDA Plant Quarantine, Atlanta GA","","","GeMo2371432667E","Loc.3509L"
"2-1-2016","","USDA Plant Quarantine, Atlanta GA","","","GeMo2372032754E","Loc.3509L"
"9-16-2016","","USDA Plant Quarantine, S.F. CA","","","GeMo2371332628E","Loc.3509L"
"2-5-2020","","USDA Plant Quarantine, New Orleans LA","","","GeMo2371832713E","Loc.3509L"
"8-29-2022","","USDA Plant Quarantine, S.F. CA","","","GeMo232631887E","7804"
"1-3-2023","","USDA Plant Quarantine, Miami FL","","","GeMo2371232614E","Loc.3509L"
"1-3-2023","","USDA Plant Quarantine, Miami FL","","","GeMo2371732683E","Loc.3509L"
"1-4-2023","","USDA Plant Quarantine, Miami FL","","","GeMo2371732685E","Loc.3509L"
"1-22-2023","","USDA Plant Quarantine, S.F. CA","","","GeMo2392933954E","7804"
"5/1/1958","5-31-1958","M. Salazar","","","Loc.16618L","Loc.16618L"
"7-6-1958","","L.J. Bottimer","","","Loc.4857L","Loc.4857L"
"1-8-1922","","Standley","","","Loc.12855L","Loc.12855L"
"","","Not published","","","Loc.11419L","Loc.11419L"
"7/29/1977","","","","","Loc.9539L","Loc.9539L"
"","","Not published","","","Loc.11217L","Loc.11217L"
"6/19/1963","","Cavagnaro, D.Q. and M.E. Irwin","","","Loc.18459L","Loc.18459L"
"6-14-1958","","L.J. Bottimer","","","Loc.13097L","Loc.13097L"
"5/29/1958","","L.J. Bottimer","","","Loc.4269L","Loc.4269L"
"6-19-1958","","L.J. Bottimer","","","7262238","Loc.1979L"
"6-26-1958","","L.J. Bottimer","","","7262236","Loc.1979L"
"5-7-1958","5-9-1958","Cartwright, O.L.","","","Loc.5179L","Loc.5179L"
"5/2/1971","","H. Howden","","","Loc.11275L","Loc.11275L"
"4-1-1970","","J.E. Lipes","","","Loc.16623L","Loc.16623L"
"6/5/1958","","L.J. Bottimer","","","Loc.18889L","Loc.18889L"
"6-15-1958","","L.J. Bottimer","","","GeMo2410134838E","Loc.5552L"
"6-22-1958","6/26/1958","L.J. Bottimer","","","Loc.18733L","Loc.18733L"
"6/20/1968","","C.D. Johnson","","","Loc.13427L","Loc.13427L"
"6-20-1958","","L.J. Bottimer","","","Loc.8357L","Loc.8357L"
"6-5-1958","","L.J. Bottimer","","","Loc.18461L","Loc.18461L"
"","","Standley","","","Loc.11946L","Loc.11946L"
"3-2-1922","3-11-1922","Standley, P.C.","","","Loc.3510L","Loc.3510L"
"6-18-1958","","Cartwright, O.L.","","","Loc.11530L","Loc.11530L"
"11-1-1907","5-31-1908","G. Tessmann","","","4136","4136"
"","","L. Báguena","","","7264277","2325103"
"","","L. Báguena","","","7264276","2325094"
"8-1-1919","8-31-1919","M.M. Escalera","","","GeMo2111829777E","2325094"
"","","L. Báguena","","","7264269","2325097"
"7-1-1919","","M.M. Escalera","","","7264271","2325099"
"","","Not on label","","","GeMo2072227648E","2326961"
"3-1-1937","3-31-1937","Nicotra","","","7555","7555"
"","","Le Moult","","","4161","4161"
"1-2-1927","","H. Scott","","","6218","6218"
"","","Le Moult","","","6216","6216"
"7-1-1938","7-31-1938","Nicotra","","","7544","7544"
"","","Raffray","","1882","6421","6421"
"11-17-1980","","Demeter, A.","","","1120","1120"
"3-1-1911","3-31-1911","Kovacs","","","1060","1060"
"","","Kovacs","","","1119","1119"
"10-28-1975","10-29-1975","P. Brignoli","","","7545","7545"
"10-20-1975","10-23-1975","P. Brignoli","","","7563","7563"
"7-15-2015","","Plant Quarantine, Fajardo Puerto Rico","","","GeMo2342432002E","GeMo2342427111L"
"","","","","Mai, Juin","7266672","2326336"
"","","Not published","","","GeMo221730405E","GeMo221726030L"
"6-18-1984","6-27-1984","C. Johnson","","","GeMo221830518E","GeMo221826115L"
"9-1-2000","9-30-2000","Delobel, A.","","","7260849","2322718"
"11-1-2000","11-30-2000","Delobel, A.","","","7260834","2322718"
"11-1-2001","11-30-2001","Delobel, A.","","","7260835","2322718"
"","","Not published","","","GeMo221730359E","GeMo221725990L"
"","","Not published","","","GeMo236232314E","2323710"
"","","A. Delobel","","","7266010","2325959"
"","","A. Hoffmann","","fin juin, début juillet","GeMo1911826810E","GeMo1911823256L"
"","","Not published","","","7267127","2326660"
"6-28-1990","","F. Stehling","","","5042","5042"
"5-9-1940","","Not published","","","7267118","2326651"
"7-1-2001","7-31-2001","Delobel, A.","","","7260851","2322726"
"8-1-2003","8-31-2003","Not published","","","7263194","2324048"
"7/15/2006","","A. Delobel","","","GeMo2012827567E","2324048"
"6-1-2004","6-30-2004","Not published","","","7263199","2324057"
"5-25-1976","","Haas & Necker","","","5413","5413"
"6-9-1970","","Haas & Necker","","","2728","2728"
"","","Guglielmi and Hoop","","","GeMo1911826819E","2634"
"","","Schneider","","","GeMo2221430820E","2634"
"5-29-1979","","R. Poggi","","","5133","5133"
"6-25-1968","","T. Palm","","","3023","3023"
"5-26-1970","","Haas & Necker","","","2874","2874"
"7-17-1990","7-30-1990","C. Johnson","","","GeMo221830560E","GeMo221826151L"
"6-9-1970","","Haas & Necker","","","3016","3016"
"5-24-1907","","Not published","","","GeMo221730361E","GeMo221725976L"
"5-29-1979","","R. Poggi","","","3093","3093"
"5-13-1976","","Haas & Necker","","","2896","2896"
"7-22-1990","","C. Johnson","","","GeMo2221430821E","GeMo2221426350L"
"4-22-1927","4-25-1927","Not published","","","GeMo2221430822E","GeMo2221426351L"
"6-19-1980","","Krift","","","3072","3072"
"12-1-2007","12-31-2007","A. Delobel","","","7268274","2327331"
"","","H. Lavagna","","","GeMo221830453E","2326337"
"6-1-2003","6-30-2003","P. Delobel","","","7263630","2324658"
"7-1-2003","7-31-2003","Not published","","","7263193","2324044"
"6-20-1995","","S. Zoia","","","GeMo221730363E","GeMo221725992L"
"4-15-1991","","W.J. Veldkamp","","","3073","3073"
"5-15-1991","","W.J. Veldkamp","","","3255","3255"
"","","Maublanc","","","7267128","2326661"
"","","A. Hoffmann","","","GeMo1911826814E","GeMo1911823259L"
"","","Not published","","fin août au début d'octobre","7267134","2326666"
"","","Delobel, A.","","","7260859","2322728"
"11-19-2011","","Fritzsche & Delobel","","","7268273","2327330"
"5-21-2011","","Fritzsche & Delobel","","","7268272","2327329"
"","","Not published","","","7267130","2326662"
"","","Not published","","","7267126","2326659"
"","","A. Hoffmann","","fin octobre","GeMo1911826815E","GeMo1911823260L"
"","","A. Hoffmann","","","GeMo1911826816E","GeMo1911823261L"
"8-1-2004","8-31-2004","Not published","","","7263185","2324049"
"8-1-2004","8-31-2004","Not published","","","7263198","2324056"
"","","Marmotan","","","7267135","2326667"
"","","Not published","","","GeMo221630325E","GeMo221625960L"
"","","Marmotan","","","7267136","2326668"
"7/1/2014","7/31/2014","J.-D. Chapelin-Viscardi","","","7267541","2326937"
"3-1-2004","3-31-2004","Not published","","","7263179","2324047"
"8-1-2001","8-31-2001","Delobel, A.","","","7260864","2322729"
"8-1-2002","8-31-2002","Delobel, A.","","","7260860","2322729"
"","","Chobaut","","","7267133","2326665"
"4-27-1951","","Boelens","","","2724","2724"
"","","Not published","","","7267131","2326663"
"","","Not published","","","7267132","2326664"
"6-1-2000","6-30-2000","Delobel, A.","","","7260861","2322725"
"5-1-2001","5-31-2001","Delobel, A.","","","7260862","2322725"
"7-1-1975","","S. Kiener","","","GeMo2211030649E","5432"
"6-22-1995","","S. Zoia","","","GeMo2211630736E","GeMo2211626286L"
"8-1-1999","8-31-1999","Delobel, A.","","","7260854","2322719"
"11-1-2000","11-30-2000","Delobel, A.","","","7260856","2322719"
"9-1-2001","9-30-2001","Delobel, A.","","","7260852","2322719"
"6-1-2004","6-30-2004","Not published","","","7263195","2322719"
"5-1-1976","5-31-1976","Berger, C.J.","","","5473","5473"
"4-30-1989","5-8-1989","Teunissen, A.P.","","","2902","2902"
"5-2-1989","","Teunissen, A.P.","","","2905","2905"
"5-29-1974","","W. Gfeller","","","3094","3094"
"8-28-1937","","Europe Parasitic Lab","","","7262485","2323633"
"12/8/2002","","J.E. Eger","","","GeMo1810526564E","GeMo1810523078L"
"6-8-2005","","J.E. Eger & M.T. Messenger","","","GeMo1810526565E","GeMo1810523079L"
"3-20-1986","","Plinio","","","Loc.9495L","Loc.9495L"
"8-15-1986","","Plinio SIST","","","Loc.13955L","Loc.13955L"
"11/14/1986","","Plinio S.","","","Loc.9459L","Loc.9459L"
"","","G. Couturier","","","7266018","7649"
"","","Not published","","","7613","7613"
"7-1-1963","7-31-1963","Maldonado C., J.","","","Loc.4506L","Loc.4506L"
"","","Chevrolat","","","7266133","7622"
"","","","","","Loc.4204L","Loc.4204L"
"","","","","","Loc.4205L","Loc.4205L"
"","","","","","Loc.5581L","Loc.5581L"
"11-21-1976","","G. Wängsjö","","","7263695","2324710"
"11-17-1976","12-1-1976","Not published","","","7263694","2324709"
"7-14-2017","","USDA Plant Quarantine, Raymond MT","","","GeMo2391133285E","2325991"
"5-15-1965","","Batiashvili, I.D. and N.L. Elerdashvili","","","5261335","2324368"
"7/1/1912","7/31/1912","O. Leonhard","","","7266667","2326332"
"7-11-1916","7-12-1916","Andriyevskiy","","","5261350","2324370"
"","","Mlokosevich","","","5261366","2324163"
"6-15-1911","6-25-1911","Mlokosevich [Млокосевич]","","","7266452","2324163"
"6-26-1961","","Batiashvili, I.D. and N.L. Elerdashvili","","","5261291","2324345"
"5-3-1964","","Batiashvili, I.D. and N.L. Elerdashvili","","","5261300","2324350"
"5-28-1964","","Batiashvili, I.D. and N.L. Elerdashvili","","","5261303","2324350"
"7-6-1965","","Batiashvili, I.D. and N.L. Elerdashvili","","","5261308","2324350"
"6-26-1961","","Batiashvili, I.D. and N.L. Elerdashvili","","","5261292","2324346"
"5-22-1964","","Batiashvili, I.D. and N.L. Elerdashvili","","","5261309","2324346"
"","","","","","7266075","1046"
"6-24-1956","","","","","1731","1731"
"","","Not on label","","","7267307","2326797"
"","","Gebler","","","4240","4240"
"","","Kraatz","","","4455","4455"
"","","Wendt","","","4918","4918"
"","","Schilsky","","","4664","4664"
"","","Dieckmann","","","4636","4636"
"","","Dieckmann","","","4323","4323"
"","","Ressler","","","4324","4324"
"","","Kirsch","","","4612","4612"
"","","Not published","","","GeMo236232288E","4418"
"","","Hänel","","","4511","4511"
"","","Wiesner","","","4648","4648"
"","","Sieber","","","4652","4652"
"","","Sieber","","","4796","4796"
"","","Sieber","","","4538","4538"
"","","Sieber","","","4419","4419"
"","","Krause","","","4539","4539"
"","","Sieber","","","4863","4863"
"","","Koksch","","","4527","4527"
"","","Peschel","","","4650","4650"
"","","Peschel","","","4730","4730"
"","","Ressler","","","4362","4362"
"","","Sieber","","","4428","4428"
"","","Koksch","","","4516","4516"
"","","Richter","","","4358","4358"
"","","Krause","","","4427","4427"
"","","Dieckmann","","","4651","4651"
"","","Koksch","","","4357","4357"
"","","Riedel","","","4949","4949"
"","","Sieber","","","4737","4737"
"","","Ressler","","","4524","4524"
"","","Hänel","","","4531","4531"
"","","Wrase","","","4572","4572"
"","","Buhr","","","4872","4872"
"","","Hering","","","4877","4877"
"","","Fuchs","","","4565","4565"
"","","Not on label","","","7267429","4382"
"","","Sehr","","","4439","4439"
"","","Liebmann","","","4879","4879"
"","","Petry","","","4569","4569"
"","","Fiedler","","","4295","4295"
"","","Schwartz","","","4627","4627"
"","","Neresheimer","","","4778","4778"
"","","Neresheimer","","","4286","4286"
"","","Götze","","","4675","4675"
"","","Pütz","","","4622","4622"
"","","Preidel","","","4680","4680"
"","","Neresheimer","","","4292","4292"
"","","Heinig","","","4679","4679"
"","","Schulze","","","4628","4628"
"","","","","","4289","4289"
"","","Wendt","","","4293","4293"
"","","Mohr","","","4453","4453"
"","","Neresheimer","","","4296","4296"
"","","Dieckmann","","","4590","4590"
"","","Schwartz","","","4575","4575"
"","","Krieger","","","4580","4580"
"","","Müller","","","4581","4581"
"","","Müller","","","4388","4388"
"","","Schaarschmidt","","","4579","4579"
"","","Müller","","","4386","4386"
"","","Sander","","","4585","4585"
"","","Dieckmann","","","4591","4591"
"","","Sieber","","","4659","4659"
"","","Ressler","","","4441","4441"
"","","Dieckmann","","","4786","4786"
"","","Eichler","","","4469","4469"
"","","Wallis","","","4710","4710"
"","","","","","4395","4395"
"","","Greif","","","4721","4721"
"","","Borrmann","","","4492","4492"
"","","Borrmann","","","4938","4938"
"","","Friedrich","","","4789","4789"
"","","Grebenscikov","","","4787","4787"
"","","Rietzsch","","","4812","4812"
"","","Feige","","","4844","4844"
"","","Maertens","","","4488","4488"
"","","Maertens","","","4343","4343"
"","","Maertens","","","4490","4490"
"","","Märkel","","","4818","4818"
"","","Mohr","","","4335","4335"
"","","Maertens","","","4486","4486"
"","","Dorn","","","4344","4344"
"","","Petry","","","4706","4706"
"","","Dorn","","","4410","4410"
"","","Friedrich","","","4341","4341"
"","","Dorn","","","4894","4894"
"","","Heidenreich","","","4785","4785"
"","","Petry","","","4396","4396"
"","","Fritsche","","","4405","4405"
"","","Maertens","","","4489","4489"
"","","Borchert","","","4342","4342"
"","","Heinig","","","4466","4466"
"","","Rietzsch","","","4397","4397"
"","","Fritsche","","","4491","4491"
"","","Maertens","","","4820","4820"
"","","Kühlhorn","","","4609","4609"
"","","Linke","","","4821","4821"
"","","Maertens","","","4718","4718"
"","","Rapp","","","4326","4326"
"","","Sieber","","","4705","4705"
"","","Maertens","","","4484","4484"
"","","Stöckel","","","4496","4496"
"","","Liebmann","","","4493","4493"
"","","Kirsch","","","4827","4827"
"","","Ermisch","","","4557","4557"
"","","Krieger","","","4563","4563"
"","","Ermisch","","","4868","4868"
"","","Krieger","","","4562","4562"
"","","Ermisch","","","4869","4869"
"","","Naumann","","","4368","4368"
"","","Krieger","","","4369","4369"
"","","Dieckmann","","","4374","4374"
"","","Dorn","","","4379","4379"
"","","Mohr","","","4744","4744"
"","","Linke","","","4431","4431"
"","","Linke","","","4741","4741"
"","","Dieckmann","","","4541","4541"
"","","Hieke","","","4976","4976"
"","","Kutschewski","","","4802","4802"
"","","Fehse","","","4507","4507"
"","","Lass","","","4503","4503"
"","","Fehse","","","4794","4794"
"","","Naef","","","4447","4447"
"","","Stöckel","","","4910","4910"
"","","Ressler","","","4808","4808"
"","","Dieckmann","","","4619","4619"
"","","Lass","","","4775","4775"
"","","Stöckel","","","4632","4632"
"","","Liebenow","","","4298","4298"
"","","Schilsky","","","4690","4690"
"","","Schilsky","","","4457","4457"
"","","Neresheimer","","","4698","4698"
"","","Delahon","","","4689","4689"
"","","Kaufmann","","","4312","4312"
"","","Peschel","","","4301","4301"
"","","Liebenow","","","4683","4683"
"","","Wendeler","","","4303","4303"
"","","Boss","","","4760","4760"
"","","Eisermann","","","4665","4665"
"","","Griep","","","4460","4460"
"","","Liebenow","","","4631","4631"
"","","Griep","","","4696","4696"
"5-24-1972","","Stöckel","","","4604","4604"
"","","Stöckel","","","4300","4300"
"","","Hainmüller","","","4280","4280"
"","","Dieckmann","","","4597","4597"
"","","Dieckmann","","","4599","4599"
"","","Dieckmann","","","4662","4662"
"","","Borrmann","","","4595","4595"
"","","Behne","","","4443","4443"
"","","Dieckmann","","","4754","4754"
"","","G.S. Cotterell","","1944","7266779","2326401"
"","","Credland","","","GeMo2391433422E","1274"
"1-21-1963","","","","","1274","1274"
"1-4-1992","","Intercepted at quarantine","","","GeMo2533035394E","1274"
"6-16-2005","","G.E. Morse","","","7261952","2324201"
"5-13-1938","5-31-1938","Lewis, C.B. and G.H. Thompson","","","Loc.8652L","Loc.8652L"
"5-2-1999","","F. Angelini","","","GeMo2211030682E","GeMo2211026249L"
"6-14-1998","","F. Angelini","","","GeMo2211030596E","GeMo2211026183L"
"","","A. Winkler","","","GeMo2221530842E","GeMo221725979L"
"","","Not published","","","GeMo2211330707E","GeMo2211326268L"
"","","Not published","","","GeMo2211030575E","2323032"
"","","Paganetti","","","GeMo2221130793E","2323032"
"8-26-1981","","Carpaneto, G.","","","GeMo2211330699E","GeMo2211326261L"
"5-26-1983","","R. Danielsson","","","1897","1897"
"6-1-2004","6-30-2004","Delobel, A.","","","7261363","2323007"
"7-6-1981","7-8-1981","E. Colonnelli","","","GeMo2221730896E","GeMo2221726397L"
"6-23-1981","6-25-1981","E. Colonnelli","","","GeMo2221430838E","GeMo2221426361L"
"7-5-1981","","E. Colonnelli","","","GeMo2221130792E","GeMo2221126334L"
"9-28-1925","","A. Schulz","","","GeMo2211030578E","GeMo2211026166L"
"4-1-1909","4-30-1909","Dorn","","","GeMo221830536E","GeMo221826128L"
"5-28-1989","","S. Zoia","","","GeMo221730374E","GeMo221726002L"
"6-30-2000","","D. Petrov","","","GeMo2211030644E","GeMo2211026215L"
"5-2-1971","","M. Cerruti","","","GeMo2211030647E","GeMo2211026218L"
"4-23-1971","","M. Cerruti","","","GeMo2211330703E","GeMo2211326265L"
"5-6-1999","","F. Angelini","","","GeMo2221430834E","GeMo2221426358L"
"5-2-1999","","F. Angelini","","","GeMo2221430831E","GeMo2221426355L"
"5-15-1951","","B. Cadamuro","","","GeMo2211030638E","GeMo2211026210L"
"6-9-1999","","G. Osella","","","GeMo2221530853E","GeMo2221526372L"
"6-1-2004","6-30-2004","Delobel, A.","","","7261362","2323006"
"6-16-2000","","E. Migliaccio","","","GeMo221730371E","GeMo221725999L"
