"Brazil","","","Intercepted at New Orleans, La.","","","","","","","Loc.17249L"
"Brazil","Bahia","","Estado da Bahia","","","","","","","Loc.17251L"
"Brazil","Rio Grande do Sul","","Santa Maria","","-29.6833","-53.8","10 km","Google Earth","","Loc.17253L"
"Brazil","Rio Grande do Sul","","São Sepé","","","","","","","Loc.17254L"
"Colombia","","","Acabal","","","","","","","Loc.17256L"
"Colombia","Cundinamarca","","Girardot, 3 km N","335 ","","","","","","Loc.17262L"
"Guatemala","Jutiapa","","Zapote","","","","","","","Loc.17267L"
"Mexico","Veracruz","","San Rafael, Jicaltepec","","","","","","","Loc.17274L"
"Panama","Panamá","","Barro Colorado Is., C.Z.","","","","","","","Loc.17276L"
"Panama","Panamá","","Barro Colorado Is., C.Z.","","","","","","","Loc.17277L"
"Paraguay","Guariá","","Villarrica","","","","","","","Loc.17280L"
"St. Kitts & Nevis","Saint Thomas Middle","","Brimstone Hill","","","","","","","Loc.17282L"
"Uruguay","","","Matarrita A*C","","","","","","","Loc.17284L"
"Uruguay","Canelones","","Pando","","","","","","","Loc.17286L"
"Uruguay","Canelones","","Pando","","","","","","","Loc.17287L"
"Uruguay","Matarrita","","Intercepted at quarantine statio","","","","","","","Loc.17288L"
"Uruguay","Montevideo","","Paras","","","","","","","Loc.17290L"
"Uruguay","Montevideo","","Paras","","","","","","","Loc.17291L"
"USA","Puerto Rico","","Cartagena Lagoon","","","","","","","Loc.17295L"
"USA","Puerto Rico","","Aibonito","","","","","","","Loc.17298L"
"USA","Puerto Rico","","*No locality given","","","","","","","Loc.17300L"
"USA","Virgin Islands","","St. John","","","","50 km","Gazzetteer","","Loc.17303L"
"Venezuela","Falcón","","La Cruz de Taratara, 7 km S ","","","","","","","Loc.17311L"
"Venezuela","Zulia","","El Tucuco","240 ","","","","","","Loc.17315L"
"Venezuela","Zulia","","Altagracia, 13 km SE ","15 ","","","","","","Loc.17318L"
"Argentina","Formosa","","Gran Guardia","","","","","","","Loc.17319L"
"Argentina","Tucumán","","Hogar Agrícola S. Cayetano","","","","","","","Loc.17320L"
"Argentina","Tucumán","","Hogar Agrícola S. Cayetano","","","","","","","Loc.17322L"
"Argentina","Tucumán","","San Miguel de Tucumán","","","","","","","Loc.17325L"
"Brazil","São Paulo","","Faz. Pau d’Alho-Itú","","","","","","","Loc.17326L"
"Venezuela","Aragua","","El Limón","","","","","","","Loc.17327L"
"Costa Rica","Guanacaste","","La Pacifica","","","","","","","Loc.17339L"
"Costa Rica","Guanacaste","","Palo Verde swamp","","","","","","","Loc.17343L"
"Costa Rica","Guanacaste","","Comelco near Bagaces","","","","","","","Loc.17344L"
"Costa Rica","Guanacaste","","Santa Rosa N.P. El Naranjo","","","","","","","Loc.17345L"
"Costa Rica","Guanacaste","","Santa Rosa, Dry river bed","","","","","","","Loc.17346L"
"Costa Rica","Guanacaste","","Santa Rosa behind El Naranjo","","","","","","","Loc.17347L"
"Costa Rica","Guanacaste","","Palo Verde, OTS, COMELCO swamp","","","","","","","Loc.17348L"
"El Salvador","La Libertad","","La Libertad","","","","","","","Loc.17349L"
"Honduras","Comayagua","","Comayagua, 20 mi. SE ","265 ","","","","","","Loc.17356L"
"Honduras","Francisco Morazán","","Tegucigalpa","","","","","","","Loc.17357L"
"Mexico","","","Isla Partida","","","","","","","Loc.17360L"
"Mexico","Coahuila","","San Carlos","","","","","","","Loc.17361L"
"Mexico","Aguascalientes","","Aguascalientes, 14 mi S ","","","","","","","Loc.17362L"
"Mexico","Baja California","","Palm Canyon, Angel de la Guardia Island","","","","","","","Loc.17364L"
"Mexico","Baja California","Todos Santos","2.4 mi S of Todos Santos on Hwy 19","","","","","","","Loc.17365L"
"Mexico","Baja California Sur","","Isla Espiritu Santo","","","","","","","Loc.17366L"
"Mexico","Baja California Sur","","San Francisco Island","","24.833","-110.583","","","","Loc.17367L"
"Mexico","Baja California Sur","","Cabo San Lucas, 4 mi E","","","","","","","Loc.17373L"
"Mexico","Baja California Sur","","San José del Cabo, 4 mi W","","","","","","","Loc.17374L"
"Mexico","Baja California Sur","","La Paz","","","","","","","Loc.17375L"
"Mexico","Baja California Sur","","La Gloria, 8 km N ","","","","","","","Loc.17376L"
"Mexico","Chihuahua","","Hidalgo del Parral, 5 mi NE ","2000 ","","","","","","Loc.17381L"
"Mexico","Coahuila","","Saltillo","","","","","","","Loc.17382L"
"Mexico","Coahuila","","Saltilla","","","","","","","Loc.17383L"
"Mexico","Coahuila","","Guerrero","","","","","","","Loc.17384L"
"Mexico","Coahuila","","Paila, 17 mi. W ","","","","","","","Loc.17385L"
"Mexico","Coahuila","","Saltillo, 34 mi N ","","","","","","","Loc.17386L"
"Mexico","Coahuila","","Guadalupe, 7 mi. NW ","","","","","","","Loc.17389L"
"Mexico","Colima","","Armería, 10 mi NE ","","","","","","","Loc.17393L"
"Mexico","Guanajuato","","Guanajuato, 22 mi NE ","2164 ","","","","","","Loc.17399L"
"Mexico","Guerrero","","Revolcadero","","","","","","","Loc.17400L"
"Mexico","Jalisco","","Guadalajara, 60 mi W ","","","","","","","Loc.17410L"
"Mexico","Jalisco","","Chamela","","","","","","","Loc.17421L"
"Mexico","Oaxaca","","Oaxaca, 23 km NW ","","","","","","","Loc.17441L"
"Mexico","Oaxaca","","Oaxaca, 105 km SE ","","","","","","","Loc.17445L"
"Mexico","Oaxaca","","Juchitán, 9 km SW ","","","","","","","Loc.17452L"
"Mexico","Oaxaca","","Oaxaca, 69 km SE ","","","","","","","Loc.17454L"
"Mexico","Oaxaca","","Oaxaca, 88 km SW ","","","","","","","Loc.17456L"
"Mexico","Oaxaca","","Pinotepa Nacional, 34 km N ","","","","","","","Loc.17458L"
"Mexico","Oaxaca","","Pinotepa Nacional, 34 km NW ","","","","","","","Loc.17460L"
"Mexico","Puebla","","Tlacotepec","","","","","","","Loc.17465L"
"Mexico","Sonora","","San Esteban Island","","","","","","","Loc.17479L"
"Mexico","Sonora","","Arroyo Cuchujaqui, 7 mi. SE Alamos","","","","","","","Loc.17480L"
"Mexico","Sonora","","San Carlos Bay, 3 mi. W ","","","","","","","Loc.17504L"
"Mexico","Tamaulipas","","San Fernando","","","","","","","Loc.17506L"
"Mexico","Tamaulipas","","Ciudad Victoria","1470 ","","","","","","Loc.17507L"
"Nicaragua","","","","","","","","","","Loc.17510L"
"Nicaragua","Chinandega","","Chinandega","","","","","","","Loc.17511L"
"USA","Arizona","","Nogales, 2 mi. NE","1311 ","","","","","","Loc.17516L"
"USA","Arizona","Gila","Globe, 20 mi. N.","","","","","","","Loc.17517L"
"USA","Arizona","Yuma","Ehrenberg, 30 mi E","","","","","","","Loc.17518L"
"USA","Arizona","Gila","Globe, 30 mi. N.","","","","","","","Loc.17519L"
"USA","Arizona","Cochise","Gleeson, 5 mi W.","","","","","","","Loc.17520L"
"USA","Arizona","Cochise","Douglas, 6 mi E","","","","","","","Loc.17522L"
"USA","Arizona","Pima","Alamo Canyon, Ajo Mountains","","","","","","","Loc.17523L"
"USA","Arizona","Santa Cruz","Amado","","","","","","","Loc.17524L"
"USA","Arizona","Cochise","Bar Foot Ridge, Chiricahua Mountains","","","","","","","Loc.17525L"
"USA","Arizona","Pima","Bear Wallow, Mt. Lemmon","","","","","","","Loc.17526L"
"USA","Arizona","Cochise","Bowie","","","","","","","Loc.17527L"
"USA","Arizona","Yavapai","Bumble Bee","","","","","","","Loc.17528L"
"USA","Arizona","Pima","Catalina Mts., Hk. mi. 5","","","","","","","Loc.17530L"
"USA","Arizona","Gila","Claypool","","","","","","","Loc.17531L"
"USA","Arizona","Pima","Continental","","","","","","","Loc.17532L"
"USA","Arizona","Pinal","Coolidge","","","","","","","Loc.17533L"
"USA","Arizona","Cochise","Dry Canyon, Sands Ranch, SE end Whetstone Mountains","","31.567","-109.883","","","","Loc.17534L"
"USA","Arizona","Graham","Duncan","","","","","","","Loc.17535L"
"USA","Arizona","Cochise","Tombstone, E.","","","","","","","Loc.17536L"
"USA","Arizona","Cochise","Elfrida","","","","","","","Loc.17537L"
"USA","Arizona","Pinal","Eloy","","","","","","","Loc.17538L"
"USA","Arizona","Cochise","Flys Peak, Chiricahua Mountains","2590-2960 ","31.867","-109.267","","","","Loc.17539L"
"USA","Arizona","Graham","Geronimo","","","","","","","Loc.17540L"
"USA","Arizona","Cochise","Gleeson","","","","","","","Loc.17541L"
"USA","Arizona","Gila","Globe","","","","","","","Loc.17542L"
"USA","Arizona","Graham","Graham Mountains","","","","","","","Loc.17543L"
"USA","Arizona","Maricopa","Higley","430 ","","","","","","Loc.17544L"
"USA","Arizona","Navajo","Joseph City","","","","","","","Loc.17545L"
"USA","Arizona","Pima","Molino Camp, Santa Catalina Mountains","","","","","","","Loc.17547L"
"USA","Arizona","Cochise","Pearce, 10 mi N.","","","","","","","Loc.17548L"
"USA","Arizona","Gila","Pinal Mountains","","33.28","-110.82","","","","Loc.17551L"
"USA","Arizona","Yavapai","Prescott","","","","","","","Loc.17552L"
"USA","Arizona","Cochise","Ramsey Canyon, Huachuca Mountains","","","","","","","Loc.17553L"
"USA","Arizona","Graham","Safford","","","","","","","Loc.17556L"
"USA","Arizona","Pima","Sahuarita","","","","","","","Loc.17557L"
"USA","Arizona","Pima","San Vicente","","","","","","","Loc.17558L"
"USA","Arizona","Cochise","St. David","","","","","","","Loc.17559L"
"USA","Arizona","Maricopa","Tempe","","","","","","","Loc.17560L"
"USA","Arizona","Cochise","Tombstone Canyon, Mule Mountains","","","","","","","Loc.17561L"
"USA","Arizona","Santa Cruz","Tubac","","","","","","","Loc.17562L"
"USA","Arizona","","Prescott","","","","","","","Loc.17564L"
"USA","Arizona","","Yuma Co.","","","","","","","Loc.17565L"
"USA","Arizona","","Nogales","","","","","","","Loc.17566L"
"USA","Arizona","","Higley","430 ","","","","","","Loc.17567L"
"USA","Arizona","Pima","Sierrita Mtns.","","31.87","-111.18","","","","Loc.17568L"
"USA","Arizona","Pima","Quinlan Mtns.","","31.95","-111.6","","","","Loc.17569L"
"USA","Arizona","Pima","Arivaca","","31.57","-111.32","","","","Loc.17571L"
"USA","Arizona","","Sabino Canyon, Santa Catalina Mountains, Pima Co.","985 ","","","","","","Loc.17572L"
"USA","Arizona","","Huachuca Mtns.","","","","","","","Loc.17573L"
"USA","Arizona","","Santa Rita Mtns.","","","","","","","Loc.17574L"
"USA","Arizona","Pima","S end Tucson Mts. ","790855 ","","","","","","Loc.17575L"
"USA","Arizona","Maricopa","Sacaton","","","","","","","Loc.17576L"
"USA","Arizona","","Phoenix","","","","","","","Loc.17577L"
"USA","Arizona","","Phoenix","","","","","","","Loc.17578L"
"USA","Arizona","Gila","Globe","","","","","","","Loc.17579L"
"USA","Arizona","","Pinery Canyon, Chiricahua Mtns.","","","","","","","Loc.17580L"
"USA","Arizona","","Chiricahua Mtns., Cochise Co.","","","","","","","Loc.17581L"
"USA","Arizona","","Portal","","","","","","","Loc.17582L"
"USA","Arizona","Pima","Vail, 10 mi S on Sonoita Road","","","","","","","Loc.17583L"
"USA","Arizona","Maricopa","Phoenix South Mountain Park","","","","","","","Loc.17586L"
"USA","Arizona","Maricopa","Chandler, 10 mi SE","300 ","","","","","","Loc.17590L"
"USA","Arizona","Yuma","Quartzite, 15 mi. E","","","","","","","Loc.17591L"
"USA","Arizona","Yuma","Salome, 5 mi. W","620 ","","","","","","Loc.17597L"
"USA","Arizona","Maricopa","Cave Creek","","","","","","","Loc.17605L"
"USA","Arizona","Cochise","Portal, 1.5 mi. NE","","","","","","","Loc.17606L"
"USA","Arizona","","Portal, Cochise Co.","","","","","","","Loc.17607L"
"USA","Arizona","","Safford","","","","","","","Loc.17608L"
"USA","Arizona","Pinal","Oracle","","","","","","","Loc.17609L"
"USA","Arizona","Pima","Tucson","","","","","","","Loc.17611L"
"USA","Arizona","","Sedona, Coconino Co.","","","","","","","Loc.17612L"
"USA","Arizona","","Peach Springs, 8 mi. SW, Mohave Co.","","","","","","","Loc.17614L"
"USA","Arizona","","Hospital Flat, Pinaleno Mts.","","","","","","","Loc.17616L"
"USA","Arizona","","Hitchcock Hwy., mi. 20, Sta. Catalina Mts.","","","","","","","Loc.17617L"
"USA","Arizona","Cochise","Tombstone, 5 mi. E","","","","","","","Loc.17620L"
"USA","Arizona","Cochise","Montezuma Pass Coronado Natl. Mem.","2012 ","","","","","","Loc.17621L"
"USA","Arizona","","Portal","","","","","","","Loc.17626L"
"USA","Arizona","Pima","E slope Coyote Mts., 0.5 mi. N Mendoza Cyn","","","","","","","Loc.17627L"
"USA","Arizona","Gila","Globe, 30 mi. N","","","","","","","Loc.17628L"
"USA","Arizona","","Jerome, 7 mi. SW, Yavapai Co.","","","","","","","Loc.17629L"
"USA","Arizona","","Black Cyn. City, Yavapai Co.","","","","","","","Loc.17630L"
"USA","Arizona","Pima","Colossal Cave","","32.06","-110.62","","","","Loc.17631L"
"USA","Arizona","Graham","Fort Grant","","32.62","-109.93","","","","Loc.17633L"
"USA","Arizona","Cochise","Near Entrance to Chiricahua canyon","","31.85","-109.28","","","","Loc.17634L"
"USA","Arizona","Pima","Box Canyon","","31.81","-110.84","","","","Loc.17635L"
"USA","Arizona","","Peña Blanca Lake, 3 mi W","1260 ","","","","","","Loc.17636L"
"USA","Arizona","Santa Cruz","Ruby","","","","","","","Loc.17637L"
"USA","Arizona","Santa Cruz","Ruby","1402 ","","","","","","Loc.17641L"
"USA","Arizona","Cochise","Huachuca City, 6 mi. NW","","","","","","","Loc.17643L"
"USA","Arizona","Santa Cruz","Peña Blanca Lake","1260 ","","","","","","Loc.17645L"
"USA","Arizona","","Peña Blanca Lake, 2 mi E ","1315 ","","","","","","Loc.17648L"
"USA","Arizona","Yavapai","Camp Verde","1035 ","","","","","","Loc.17651L"
"USA","Arizona","","Douglas, 5 mi. E, Cochise Co.","","","","","","","Loc.17655L"
"USA","Arizona","Gila","Green Valley","","31.85","-110.98","","","","Loc.17656L"
"USA","Arizona","Yavapai","Black Canyon City","","34.12","-112.13","","","","Loc.17658L"
"USA","Arizona","","Black Cyn. City, 13 mi. N, Yavapai Co.","","","","","","","Loc.17659L"
"USA","Arizona","","West site of Coyote Mts., Pima Co.","","","","","","","Loc.17660L"
"USA","Arizona","Pima","Madera Canyon, mouth","1372 ","","","","","","Loc.17662L"
"USA","Arizona","Santa Cruz","Ruby, 6 mi E","1280 ","","","","","","Loc.17665L"
"USA","Arizona","Cochise","Naco, 1 mi. N","1402 ","","","","","","Loc.17666L"
"USA","Arizona","Cochise","Tombstone, 1 mi. S","","","","","","","Loc.17667L"
"USA","Arizona","Cochise","Tombstone, 7 mi. S","","","","","","","Loc.17670L"
"USA","Arizona","","Fossil Creek Rd., 10 mi. S Camp Verde","","","","","","","Loc.17671L"
"USA","Arizona","","Black Cyn. City, Yav. Co.","640 ","","","","","","Loc.17672L"
"USA","Arizona","","Bisbee, 3 mi. E, Cochise Co.","1463 ","","","","","","Loc.17673L"
"USA","Arizona","Gila","Payson, 7 mi. S, Gila Co.","","","","","","","Loc.17674L"
"USA","Arizona","","Scottsdale, 14 mi N, Maricopa co.","","","","","","","Loc.17675L"
"USA","Arizona","Yavapai","Clear Creek Camp, 7 mi SE Camp Verde","","","","","","","Loc.17679L"
"USA","Arizona","Cochise","St. David, 5 mi. S","","","","","","","Loc.17683L"
"USA","Arizona","Yavapai","Hwy I-17 at Hwy 179","","","","","","","Loc.17688L"
"USA","Arizona","Pima","Madera Canyon","","","","","","","Loc.17689L"
"USA","California","","Pasadena Co.","","","","","","","Loc.17690L"
"USA","California","San Diego","Balboa Park","","","","","","","Loc.17691L"
"USA","California","Mariposa","Coulterville","","","","","","","Loc.17692L"
"USA","California","Contra Costa","Danville","120 ","","","","","","Loc.17693L"
"USA","California","Fresno","Fresno","","36.758666667","-119.766666667","","","","Loc.17694L"
"USA","California","Contra Costa","Martinez","","","","","","","Loc.17695L"
"USA","California","Calaveras","Mokelumne Hill","","38.303","-120.732","","","","Loc.17697L"
"USA","California","San Mateo","Montara","40 ","","","","","","Loc.17698L"
"USA","California","Alameda","Oakland","","","","","","","Loc.17699L"
"USA","California","Tulare","Porterville","","","","","","","Loc.17701L"
"USA","California","San Mateo","Redwood City","","","","","","","Loc.17702L"
"USA","California","Riverside","Riverside","","","","","","","Loc.17703L"
"USA","California","Sacramento","Sacramento","","","","","","","Loc.17704L"
"USA","California","San Francisco","San Francisco","","","","","","","Loc.17705L"
"USA","California","Los Angeles","San Pedro","","","","","","","Loc.17706L"
"USA","California","Contra Costa","Vine Hill","","","","","","","Loc.17707L"
"USA","California","","Wheatland, Yuba Co.","","","","","","","Loc.17708L"
"USA","California","","Santa Ana","","","","","","","Loc.17709L"
"USA","California","","Anaheim, Orange Co.","","","","","","","Loc.17710L"
"USA","California","Yolo","Davis","","38.533","-121.733","","","","Loc.17711L"
"USA","California","","Coachella, Riverside Co.","-25 ","","","","","","Loc.17713L"
"USA","California","","Alhambro","","","","","","","Loc.17714L"
"USA","California","","Los Angeles, Los Angeles Co.","","","","","","","Loc.17715L"
"USA","California","","Palo Alto, Santa Clara Co.","","","","","","","Loc.17716L"
"USA","California","","Ben Lomond, Santa Cruz Co.","","","","","","","Loc.17717L"
"USA","California","","Hills back of Oakland, Alameda Co.","","","","","","","Loc.17718L"
"USA","California","","Pacific Beach","","","","","","","Loc.17720L"
"USA","California","","","","","","","","","Loc.17721L"
"USA","California","Santa Cruz","Santa Cruz","","36.967","-122.033","","","","Loc.17722L"
"USA","California","Los Angeles","Pasadena","275 ","","","","","","Loc.17723L"
"USA","California","","San Diego","","","","","","","Loc.17724L"
"USA","California","Los Angeles","La Cañada","390 ","","","","","","Loc.17725L"
"USA","California","Fresno","Fresno","","","","","","","Loc.17727L"
"USA","California","Fresno","Fresno","100 ","","","","","","Loc.17728L"
"USA","California","San Luis Obispo","Paso Robles","240 ","","","","","","Loc.17729L"
"USA","California","","Brown’s Well, Riverside Co.","","","","","","","Loc.17731L"
"USA","California","","Menifee Valley, near Sun City, Riv. Co.","","","","","","","Loc.17732L"
"USA","Hawaii","","Honolulu","","","","","","","Loc.17733L"
"USA","Hawaii","","Honolulu","","","","","","","Loc.17734L"
"USA","Hawaii","","Honolulu","","","","","","","Loc.17735L"
"USA","Hawaii","","Waipahu, Oahu","","","","","","","Loc.17736L"
"USA","Hawaii","","Polihale, Kauai","","","","","","","Loc.17738L"
"USA","Hawaii","","Makiki, 2 km NE, Makiki Forest Trail, Oahu","","","","","","","Loc.17739L"
"USA","Hawaii","","Polihale State Park, 7 km N Mana, Kauai","","","","","","","Loc.17740L"
"USA","Nevada","","Reno, Washoe Co.","","","","","","","Loc.17741L"
"USA","New Mexico","","Cloudcroft, Otero Co.","","","","","","","Loc.17742L"
"USA","New Mexico","Dona Ana","Picacho","1285 ","","","","","","Loc.17743L"
"USA","New Mexico","","Lakewood, 5 mi S, Eddy Co.","1080 ","","","","","","Loc.17745L"
"USA","New Mexico","","Guayule, Lovino","","","","","","","Loc.17746L"
"USA","New Mexico","Eddy","Artesia","1110 ","","","","","","Loc.17747L"
"USA","New Mexico","","San Antonio, San Miguel Co.","","","","","","","Loc.17748L"
"USA","New Mexico","","Timberon, Otero Co.","","","","","","","Loc.17749L"
"USA","New Mexico","","White Sands National Monument","","","","","","","Loc.17750L"
"USA","New Mexico","Eddy","Whites City","","","","","","","Loc.17751L"
"USA","Oregon","","Stanfield, Umatilla Co.","","","","","","","Loc.17752L"
"USA","Texas","","Visitor Center, 3 mi. W Big Bend Nat. Pk., Brewster Co.","","","","","","","Loc.17753L"
"USA","Texas","Brewster","Alpine, 20 mi. S.","","30","-103.656","","","","Loc.17756L"
"USA","Texas","Brewster","Chisos Mountains","","29.26","-103.305","","","","Loc.17757L"
"USA","Texas","Val Verde","Del Rio","","","","","","","Loc.17758L"
"USA","Texas","Val Verde","Devils River near Del Rio","","","","","","","Loc.17759L"
"USA","Texas","Terrell","Dryden","","","","","","","Loc.17760L"
"USA","Texas","Starr","Roma","","","","","","","Loc.17761L"
"USA","Texas","Terrell","Sanderson","","30.133","-102.383","","","","Loc.17762L"
"USA","Texas","","Alice, Jim Wells Co.","","","","","","","Loc.17764L"
"USA","Texas","Cameron","Brownsville, Cameron Co.","","","","","","","Loc.17765L"
"USA","Texas","","Goliad, Goliad Co.","","","","","","","Loc.17766L"
"USA","Texas","Nueces","Corpus Christi","","","","","","","Loc.17767L"
"USA","Texas","","Gregory, San Patricio Co.","","","","","","","Loc.17768L"
"USA","Texas","","Victoria, Victoria Co.","","","","","","","Loc.17769L"
"USA","Texas","Brewster","Alpine","","","","","","","Loc.17770L"
"USA","Texas","Uvalde","Uvalde, Uvalde Co.","","","","","","","Loc.17771L"
"USA","Texas","Cass","Sheffield, 25 mi W","","","","","","","Loc.17772L"
"USA","Texas","Dimmit","Asherton","180 ","","","","","","Loc.17773L"
"USA","Texas","","Terlingua","","","","","","","Loc.17774L"
"USA","Texas","","","","","","","","","Loc.17775L"
"USA","Texas","","Roma, Starr Co.","","","","","","","Loc.17776L"
"USA","Texas","","Roma, Starr Co.","","","","","","","Loc.17777L"
"USA","Texas","","Presidio, Presidio Co.","","","","","","","Loc.17778L"
"USA","Texas","","Presidio, Presidio Co.","","","","","","","Loc.17779L"
"USA","Texas","Menard","Menard","","","","","","","Loc.17781L"
"USA","Texas","Starr","Roma","75 ","","","","","","Loc.17782L"
"USA","Texas","Starr","Lake Walk, Devils River","","","","","","","Loc.17783L"
"USA","Texas","","Uvalde Co.","","","","","","","Loc.17784L"
"USA","Texas","","El Paso","","","","","","","Loc.17785L"
"USA","Texas","","Devils Lake, Angelina Co.","","","","","","","Loc.17786L"
"USA","Texas","Cass","Sheffield","","","","","","","Loc.17787L"
"USA","Texas","Jeff Davis","Fort Davis, 2 mi W of ","","","","","","","Loc.17788L"
"USA","Texas","Val Verde","Comstock, 8 mi W.","","","","","","","Loc.17789L"
"USA","Texas","","Big Bend N.P., Basin","","","","","","","Loc.17791L"
"USA","Texas","","Big Bend National Park","","","","","","","Loc.17792L"
"USA","Texas","Cameron","Brownsville","","","","","","","Loc.17794L"
"USA","Texas","","Langtry, 10 mi W, Val Verde Co.","","","","","","","Loc.17796L"
"USA","Texas","","Davis Mts., Hwy. 118, Jeff Davis Co.","","","","","","","Loc.17807L"
"USA","Texas","","Del Rio, Val Verde Co.","","","","","","","Loc.17808L"
"USA","Texas","","Carrizo Springs, 7 mi N, Dimmit Co.","","","","","","","Loc.17809L"
"USA","Texas","","Rankin, 9 mi SW, Upton Co.","295 ","","","","","","Loc.17810L"
"USA","Texas","","Big Bend National Park,  Rio Grande Village","","","","","","","Loc.17811L"
"USA","Texas","","North of Big Bend National Park, Brewster Co.","","","","","","","Loc.17812L"
"USA","Texas","","Falcon Lake State Park, Zapata Co.","","","","","","","Loc.17813L"
"USA","Texas","","Monahans Sand Hills State Park, Ward Co.","1000 ","","","","","","Loc.17814L"
"USA","Utah","","Leeds, Washington Co.","","","","","","","Loc.17815L"
"USA","Utah","Wayne","Hanksville","","","","","","","Loc.17816L"
"Venezuela","Bolivár","","El Pao","","","","","","","Loc.17819L"
"Venezuela","Guarico","","Calabozo","","","","","","","Loc.17825L"
"Venezuela","Miranda","","Cúa","","","","","","","Loc.17831L"
"USA","Arizona","Cochise","Huachuca Mountains","","31.48","-110.45","","","","Loc.17836L"
"USA","Arizona","","Prescott","","","","","","","Loc.17841L"
"USA","Arizona","Cochise","Palmerlee","","31.42","-110.28","","","","Loc.17842L"
"USA","Arizona","","Chiricahua Mountains","2100 ","","","","","","Loc.17843L"
"USA","Arizona","Coconino","Base, south slope, Mt. Elden, Flagstaff","","","","","","","Loc.17844L"
"USA","Arizona","Coconino","Base, south slope, Mt. Elden, Flagstaff","","","","","","","Loc.17845L"
"USA","Arizona","Santa Cruz","Elgin","","31.66","-110.52","","","","Loc.17846L"
"USA","Arizona","Coconino","Base, south slope, Mt. Elden, Flagstaff","","35.22412","-111.61425","","","","Loc.17847L"
"USA","Arizona","Coconino","Base, south slope, Mt. Elden, Flagstaff","","","","","","","Loc.17848L"
"USA","Arizona","Coconino","Base, south slope, Mt. Elden, Flagstaff","2134 ","","","","","","Loc.17849L"
"USA","Arizona","","Flagstaff","","","","","","","Loc.17851L"
"USA","Arizona","Cochise","Naco","","","","","","","Loc.17852L"
"USA","Arizona","","Copper Canyon, Huachuca Mountains, Cochise Co.","1650-1800 ","","","","","","Loc.17853L"
"USA","New Mexico","","Las Vegas","2115 ","","","","","","Loc.17855L"
"USA","Texas","","Ft. Davis, 20 mi N, Jeff Davis Co.","1610 ","","","","","","Loc.17857L"
"Cuba","Ciego de Ávila","","Baraguá","","","","","","","Loc.17858L"
"Cuba","Ciego de Ávila","","Baraguá","","","","","","","Loc.17859L"
"Costa Rica","Guanacaste","","Rio Calera, Santa Rosa National Park","1650-1800 ","","","","","","Loc.17862L"
"Guatemala","Sacapetequez","","Capetillo","","","","","","","Loc.17863L"
"Mexico","Baja California ","","Arroyo Lluway 52 km W Bahia de Los Angeles","","","","","","","Loc.17868L"
"Mexico","Baja California Sur","","El Sauzal, 4 km NE  ","500 ","","","","","","Loc.17869L"
"Mexico","Chiapas","","Zinacantan","1900 ","","","","","","Loc.17870L"
"Mexico","Chihuahua","","Barranca del Cobra","","","","","","","Loc.17871L"
"Mexico","Chihuahua","","km 30 Tuxt Guster. Rd. ","850 ","","","","","","Loc.17872L"
"Mexico","Veracruz","","Jalapa","","","","","","","Loc.17874L"
"Mexico","Oaxaca","","El Camarón 9 mi E ","","","","","","","Loc.17880L"
"Mexico","Oaxaca","","Rio Grande, 5 km W,  on highway to Pinotepa Nacional","100 ","","","","","","Loc.17883L"
"Mexico","Oaxaca","","Highway 200, from Rio Grande to Puerto Escondido, km 110 at San Isidro Llano Grande","130 ","","","","","","Loc.17884L"
"Mexico","Sonora","","Guaymas, 10 mi N","","","","","","","Loc.17889L"
"Mexico","Sonora","","Navojoa, 10 mi E","","","","","","","Loc.17897L"
"Mexico","Sonora","","San Carlos Bay","","","","","","","Loc.17903L"
"Mexico","Sonora","","Alamos","","","","","","","Loc.17904L"
"Netherlands Antilles","Curacao","","Curaçao, Coral Specht, 3 m E Willemstad","","","","","","","Loc.17905L"
"USA","Arizona","Maricopa","Mesa, 9 mi E","","","","","","","Loc.17907L"
"USA","Arizona","Maricopa","Queen Creek","","","","","","","Loc.17909L"
"USA","Arizona","Pima","Tucson, 10 mi E ","","","","","","","Loc.17913L"
"USA","Arizona","Pima","Santa Rita Mountains","","","","","","","Loc.17914L"
"USA","Arizona","","Nogales","","","","","","","Loc.17915L"
"USA","Arizona","Pima","Madera Canyon","1676 ","","","","","","Loc.17916L"
"USA","Arizona","Cochise","Copper Canyon, 2 mi W Montezuma Pass","2000 ","","","","","","Loc.17917L"
"USA","Texas","","West Cameron county","","","","","","","Loc.17922L"
"USA","Texas","","Big Bend N.P. Rio Grande Village","610 ","","","","","","Loc.17923L"
"Venezuela","Aragua","","Cagua, 7 km S","","","","","","","Loc.17925L"
"Mexico","Tamaulipas","","Near Brownsville","","","","","","","Loc.17931L"
"Mexico","Tamaulipas","","Ciudad Mante","","","","","","","Loc.17932L"
"Mexico","Veracruz","","Tampico","","","","","","","Loc.17933L"
"Mexico","Veracruz","","Cotaxtla Exp. Sta., Cotaxtla","","","","","","","Loc.17934L"
"Mexico","Veracruz","","Tampico","","","","","","","Loc.17935L"
"Mexico","Veracruz","","Tlapacoyan, 15 mi W","","","","","","","Loc.17936L"
"Mexico","Veracruz","","Near Cotaxtla Experimental Station, Cotaxtla","","","","","","","Loc.17937L"
"Mexico","Yucatán","","Merida, 30 mi S","","","","","","","Loc.17938L"
"USA","Texas","Cameron","Brownsville, Cameron Co.","","","","","","","Loc.17947L"
